1.06314, 96.97707
1.99039, 95.81355
2.91764, 94.53663
3.84489, 93.24941
4.77214, 91.86940
5.69939, 90.29352
6.62664, 88.74857
7.55388, 87.20362
8.48113, 85.63805
9.40838, 84.10340
10.33563, 82.53783
11.26288, 81.02381
12.19013, 79.55102
13.11738, 78.01637
14.04463, 76.46111
14.97188, 74.84400
15.89913, 73.16503
16.82637, 71.53760
17.75362, 69.88956
18.68087, 68.15904
19.60812, 66.46977
20.53537, 64.75987
21.46262, 63.10152
22.38987, 61.42255
23.31712, 59.69203
24.24437, 57.87217
25.17161, 55.90111
26.09886, 54.08812
27.02611, 52.26483
27.95336, 50.50339
28.88061, 48.80380
29.80786, 47.04235
30.73511, 45.29122
31.66236, 43.51947
32.58961, 41.70648
33.51686, 39.91411
34.44410, 38.08051
35.37135, 36.23659
36.29860, 34.41330
37.22585, 32.54876
38.15310, 30.70485
39.08035, 28.81970
40.00760, 26.98609
40.93485, 25.27620
41.86210, 23.99928
42.78934, 22.98009
43.71659, 22.05368
44.64384, 20.94170
45.14961, 20.53573
