1.98324, 73.28846
3.89081, 70.54654
5.79839, 67.69254
7.55922, 64.97303
9.32006, 61.78283
10.93416, 59.08424
12.40152, 56.32289
13.86888, 53.68705
15.33624, 50.64329
16.65687, 47.97608
17.83076, 45.30886
19.00465, 42.60243
20.03180, 39.72602
20.91222, 37.70469
21.79264, 35.26759
22.67306, 32.20814
