0.72820, 93.54417
2.46537, 91.07821
4.28632, 88.79787
6.10742, 86.55995
7.92977, 84.68264
9.75309, 83.08110
11.57700, 81.64925
13.40094, 80.22801
15.22562, 79.01890
17.04982, 77.67191
18.87344, 76.15521
20.69645, 74.46882
22.51874, 72.57030
24.25664, 70.31541
25.74492, 67.99370
27.31457, 65.16713
28.92607, 62.42137
29.95621, 59.83521
31.11128, 57.31850
32.34916, 54.70804
33.67086, 52.29445
35.07585, 49.92948
36.72968, 47.40165
38.46739, 45.09161
40.20513, 42.78793
42.02619, 40.53940
43.84773, 38.42876
45.67042, 36.64691
47.49384, 35.07718
49.31738, 33.53927
51.14132, 32.11804
52.96612, 30.94074
54.79121, 29.84830
56.61626, 28.74525
58.44172, 27.75886
60.26781, 26.95279
62.09363, 26.07247
63.91990, 25.31943
65.74703, 24.81033
67.57400, 24.25880
69.40086, 23.67546
71.22839, 23.28302
73.05592, 22.89059
74.88345, 22.49816
76.71094, 22.09512
78.53921, 21.91482
80.36625, 21.38450
82.19393, 21.03450
84.02113, 20.54661
85.84943, 20.37691
87.67699, 19.99509
89.50545, 19.86781
91.33490, 20.02690
93.16494, 20.35570
94.99808, 21.57542
96.83489, 23.84516
